,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Olympic_Nation
589,ALIPIO,Ciena,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",UB,,4.5,7.85,,12.35,Ciena ALIPIO,USA
590,ALIPIO,Ciena,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",UB,,4.5,7.95,,12.45,Ciena ALIPIO,USA
591,ALIPIO,Ciena,w,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,4.6,7.65,0.3,11.95,Ciena ALIPIO,USA
592,ALIPIO,Ciena,w,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,4.6,8.7,0.1,13.2,Ciena ALIPIO,USA
593,ALIPIO,Ciena,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,12.0,4.6,6.8,,11.4,Ciena ALIPIO,USA
594,ALIPIO,Ciena,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,6.0,4.5,7.7,,12.2,Ciena ALIPIO,USA
595,ALIPIO,Ciena,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,11.0,4.6,7.85,,12.45,Ciena ALIPIO,USA
596,ALIPIO,Ciena,w,USA,28-31 July 2022,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,,4.6,8.7,,13.3,Ciena ALIPIO,USA
597,ALIPIO,Ciena,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,17.0,5.6,6.65,,12.25,Ciena ALIPIO,USA
598,ALIPIO,Ciena,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,19.0,5.0,6.85,,11.85,Ciena ALIPIO,USA
599,ALIPIO,Ciena,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,11.0,4.6,8.3,,12.9,Ciena ALIPIO,USA
600,ALIPIO,Ciena,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,4.6,8.7,0.1,13.2,Ciena ALIPIO,USA
640,ALVAREZ,Alejandra,w,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,22.0,4.3,7.266,,11.566,Alejandra ALVAREZ,PUR
641,ALVAREZ,Alejandra,w,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,44.0,4.3,6.2,0.1,10.4,Alejandra ALVAREZ,PUR
642,ALVAREZ,Alejandra,w,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,37.0,3.6,7.333,,10.933,Alejandra ALVAREZ,PUR
643,ALVAREZ,Alejandra,w,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",BB,24.0,4.3,4.833,,9.133,Alejandra ALVAREZ,PUR
644,ALVAREZ,Alejandra,w,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,23.0,4.5,6.766,,11.266,Alejandra ALVAREZ,PUR
645,ALVAREZ,Alejandra,w,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",UB,21.0,3.5,7.1,,10.6,Alejandra ALVAREZ,PUR
646,ALVAREZ,Alejandra,w,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,17.0,4.2,8.433,,12.633,Alejandra ALVAREZ,PUR
647,ALVAREZ,Alejandra,w,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,29.0,4.2,8.333,,12.533,Alejandra ALVAREZ,PUR
662,AMEDE,Juliana,w,JAM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,3.5,5.1,,8.6,Juliana AMEDE,JAM
663,AMEDE,Juliana,w,JAM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,4.1,6.467,,10.567,Juliana AMEDE,JAM
664,AMEDE,Juliana,w,JAM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,3.1,6.933,,10.033,Juliana AMEDE,JAM
665,AMEDE,Juliana,w,JAM,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,3.2,7.433,0.3,10.333,Juliana AMEDE,JAM
666,AMGALAN,Namuunaa,w,MGL,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,38.0,4.5,4.433,,8.933,Namuunaa AMGALAN,MGL
667,AMGALAN,Namuunaa,w,MGL,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,38.0,3.5,5.967,,9.467,Namuunaa AMGALAN,MGL
668,AMORELLI,Mei,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,22.0,4.2,7.3,0.0,11.5,Mei AMORELLI,GBR
669,AMORELLI,Mei,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,31.0,4.3,6.7,0.0,11.0,Mei AMORELLI,GBR
670,AMORELLI,Mei,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,35.0,3.4,6.5,0.0,9.9,Mei AMORELLI,GBR
671,AMORELLI,Mei,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,30.0,3.4,8.7,0.0,12.1,Mei AMORELLI,GBR
672,AMRILLAEVA,Lobar,w,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,25.0,4.8,6.367,,11.167,Lobar AMRILLAEVA,UZB
673,AMRILLAEVA,Lobar,w,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,22.0,4.7,6.567,,11.267,Lobar AMRILLAEVA,UZB
674,AMRILLAEVA,Lobar,w,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,30.0,3.6,6.033,,9.633,Lobar AMRILLAEVA,UZB
675,AMRILLAEVA,Lobar,w,UZB,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,37.0,4.3,6.166,,10.466,Lobar AMRILLAEVA,UZB
676,AMRILLAEVA,Lobar,w,UZB,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,12.0,4.8,7.933,,12.733,Lobar AMRILLAEVA,UZB
677,AMRILLAEVA,Lobar,w,UZB,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,32.0,4.3,6.166,,10.466,Lobar AMRILLAEVA,UZB
678,AMRILLAEVA,Lobar,w,UZB,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,17.0,4.9,7.2,,12.1,Lobar AMRILLAEVA,UZB
679,AMRILLAEVA,Lobar,w,UZB,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,21.0,4.9,7.166,0.1,11.966,Lobar AMRILLAEVA,UZB
680,AMRILLAEVA,Lobar,w,UZB,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,28.0,3.6,6.3,,9.9,Lobar AMRILLAEVA,UZB
681,AMRILLAEVA,Lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,26.0,4.9,5.433,0.1,10.233,Lobar AMRILLAEVA,UZB
682,AMRILLAEVA,Lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,18.0,4.6,6.333,0.0,10.933,Lobar AMRILLAEVA,UZB
683,AMRILLAEVA,Lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,16.0,4.3,6.133,0.0,10.433,Lobar AMRILLAEVA,UZB
684,AMRILLAEVA,Lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,9.0,3.8,8.566,0.0,12.366,Lobar AMRILLAEVA,UZB
685,AMRILLAEVA,Lobar,w,UZB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,9.0,3.4,8.733,0.0,12.133,Lobar AMRILLAEVA,UZB
686,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,19.0,5.2,6.7,,11.9,Changok AN,PRK
687,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,9.0,5.1,6.933,,12.033,Changok AN,PRK
688,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,12.0,5.1,7.566,0.1,12.566,Changok AN,PRK
689,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,14.0,5.0,6.4,0.3,11.1,Changok AN,PRK
690,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",UB,1.0,6.1,8.166,,14.266,Changok AN,PRK
691,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,3.0,6.0,7.933,,13.933,Changok AN,PRK
692,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,2.0,6.1,7.533,,13.633,Changok AN,PRK
693,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,1.0,5.6,8.2,0.3,13.5,Changok AN,PRK
694,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT,1.0,5.0,9.033,0.1,13.933,Changok AN,PRK
695,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,1.0,5.6,8.366,0.1,13.866,Changok AN,PRK
696,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT,1.0,5.6,8.666,0.1,14.166,Changok AN,PRK
697,AN,Changok,w,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,1.0,5.0,8.9,0.1,13.8,Changok AN,PRK
699,AN,Yeonjeong,w,KOR,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,13.0,4.8,7.4,,12.2,Yeonjeong AN,KOR
700,AN,Yeonjeong,w,KOR,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,7.0,4.9,7.633,,12.533,Yeonjeong AN,KOR
701,AN,Yeonjeong,w,KOR,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,15.0,5.2,7.2,,12.4,Yeonjeong AN,KOR
702,AN,Yeonjeong,w,KOR,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,8.0,5.2,6.933,,12.133,Yeonjeong AN,KOR
703,AN,Yeonjeong,w,KOR,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,19.0,4.3,7.033,,11.333,Yeonjeong AN,KOR
704,AN,Yeonjeong,w,KOR,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,6.0,4.2,7.366,,11.566,Yeonjeong AN,KOR
705,AN,Yeonjeong,w,KOR,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,6.0,4.2,8.533,,12.733,Yeonjeong AN,KOR
706,ANANJEVA,Anastasija,w,LAT,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,22.0,4.1,3.95,,8.05,Anastasija ANANJEVA,LAT
707,ANANJEVA,Anastasija,w,LAT,7-9 Oct 2022,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",FX,7.0,4.4,7.45,,11.85,Anastasija ANANJEVA,LAT
708,ANANJEVA,Anastasija,w,LAT,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,8.0,4.1,7.55,,11.65,Anastasija ANANJEVA,LAT
709,ANANJEVA,Anastasija,w,LAT,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT,8.0,3.8,8.25,,12.05,Anastasija ANANJEVA,LAT
710,ANANJEVA,Anastasija,w,LAT,7-9 Oct 2022,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT,8.0,3.6,8.2,0.1,11.7,Anastasija ANANJEVA,LAT
711,ANANJEVA,Anastasija,w,LAT,7-9 Oct 2022,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT,8.0,3.4,8.6,,12.0,Anastasija ANANJEVA,LAT
712,ANANJEVA,Anastasija,w,LAT,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT,8.0,3.4,8.4,,11.8,Anastasija ANANJEVA,LAT
713,ANANJEVA,Anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,117.0,4.7,3.533,,8.233,Anastasija ANANJEVA,LAT
714,ANANJEVA,Anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,101.0,4.4,6.4,,10.8,Anastasija ANANJEVA,LAT
715,ANANJEVA,Anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,111.0,2.7,5.933,,8.633,Anastasija ANANJEVA,LAT
716,ANANJEVA,Anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,87.0,3.8,8.266,,12.066,Anastasija ANANJEVA,LAT
717,ANANJEVA,Anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,24.0,3.8,8.266,,12.066,Anastasija ANANJEVA,LAT
718,ANANJEVA,Anastasija,w,LAT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,24.0,3.4,8.5,,11.9,Anastasija ANANJEVA,LAT
719,ANANJEVA,Anastasija,w,LAT,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,151.0,4.5,4.966,,9.466,Anastasija ANANJEVA,LAT
720,ANANJEVA,Anastasija,w,LAT,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,145.0,4.4,6.166,,10.566,Anastasija ANANJEVA,LAT
721,ANANJEVA,Anastasija,w,LAT,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,148.0,3.4,6.066,,9.466,Anastasija ANANJEVA,LAT
722,ANANJEVA,Anastasija,w,LAT,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,128.0,3.8,8.633,,12.433,Anastasija ANANJEVA,LAT
723,ANANJEVA,Anastasija,w,LAT,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,29.0,3.8,8.633,,12.433,Anastasija ANANJEVA,LAT
724,ANANJEVA,Anastasija,w,LAT,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,29.0,3.4,8.633,,12.033,Anastasija ANANJEVA,LAT
725,ANANJEVA,Anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,72.0,4.6,6.1,,10.7,Anastasija ANANJEVA,LAT
726,ANANJEVA,Anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,64.0,4.3,7.5,,11.8,Anastasija ANANJEVA,LAT
727,ANANJEVA,Anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,103.0,3.4,6.7,,10.1,Anastasija ANANJEVA,LAT
728,ANANJEVA,Anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,93.0,3.8,8.633,0.3,12.133,Anastasija ANANJEVA,LAT
729,ANANJEVA,Anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,15.0,3.8,8.633,0.3,12.133,Anastasija ANANJEVA,LAT
730,ANANJEVA,Anastasija,w,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,15.0,3.4,8.433,,11.833,Anastasija ANANJEVA,LAT
732,ANDERS,Caleigh,w,RSA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,120.0,4.6,6.6,,11.2,Caleigh ANDERS,RSA
733,ANDERS,Caleigh,w,RSA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,61.0,4.7,7.8,,12.5,Caleigh ANDERS,RSA
734,ANDERS,Caleigh,w,RSA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,71.0,5.1,7.4,,12.5,Caleigh ANDERS,RSA
735,ANDERS,Caleigh,w,RSA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,85.0,4.2,8.8,,13.0,Caleigh ANDERS,RSA
736,ANDERS,Caleigh,w,RSA,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",UB,5.0,4.7,7.1,,11.8,Caleigh ANDERS,RSA
737,ANDERS,Caleigh,w,RSA,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",UB,5.0,4.7,7.167,,11.867,Caleigh ANDERS,RSA
739,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,3.0,6.0,7.533,,13.533,Rebeca ANDRADE,BRA
740,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,8.0,6.0,6.733,,12.733,Rebeca ANDRADE,BRA
741,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,8.0,5.8,7.6,,13.4,Rebeca ANDRADE,BRA
742,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,,5.8,7.033,,12.833,Rebeca ANDRADE,BRA
743,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,2.0,6.1,8.3,,14.4,Rebeca ANDRADE,BRA
744,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,3.0,5.9,7.833,,13.733,Rebeca ANDRADE,BRA
745,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,2.0,6.1,8.1,,14.2,Rebeca ANDRADE,BRA
746,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,5.9,8.166,,14.066,Rebeca ANDRADE,BRA
747,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,5.0,6.2,7.6,,13.8,Rebeca ANDRADE,BRA
748,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,8.0,5.7,7.1,,12.8,Rebeca ANDRADE,BRA
749,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,3.0,6.1,8.566,,14.666,Rebeca ANDRADE,BRA
750,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,6.2,8.433,,14.633,Rebeca ANDRADE,BRA
751,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,1.0,5.6,9.566,,15.166,Rebeca ANDRADE,BRA
752,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,5.6,9.566,,15.166,Rebeca ANDRADE,BRA
753,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,1.0,5.6,9.466,,15.066,Rebeca ANDRADE,BRA
754,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,12.0,5.6,9.466,,15.066,Rebeca ANDRADE,BRA
755,ANDRADE,Rebeca,w,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,12.0,3.0,8.466,,11.466,Rebeca ANDRADE,BRA
756,ANDRADE,Rebeca,w,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",UB,1.0,6.2,8.4,,14.6,Rebeca ANDRADE,BRA
757,ANDRADE,Rebeca,w,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,final,"Paris, France",UB,2.0,6.1,8.55,,14.65,Rebeca ANDRADE,BRA
758,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,10.0,5.8,7.7,,13.5,Rebeca ANDRADE,BRA
759,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",BB,3.0,6.0,8.3,,14.3,Rebeca ANDRADE,BRA
760,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,9.0,5.9,7.9,,13.8,Rebeca ANDRADE,BRA
761,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,,5.7,7.533,0.1,13.133,Rebeca ANDRADE,BRA
762,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,2.0,6.2,8.166,0.3,14.066,Rebeca ANDRADE,BRA
763,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",FX,2.0,6.1,8.4,,14.5,Rebeca ANDRADE,BRA
764,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,3.0,6.1,7.933,,14.033,Rebeca ANDRADE,BRA
765,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,,6.1,8.566,,14.666,Rebeca ANDRADE,BRA
766,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,5.0,6.1,8.4,,14.5,Rebeca ANDRADE,BRA
767,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,15.0,6.2,7.666,,13.866,Rebeca ANDRADE,BRA
768,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,,6.2,8.2,,14.4,Rebeca ANDRADE,BRA
769,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,2.0,5.6,9.2,0.1,14.7,Rebeca ANDRADE,BRA
770,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,,5.6,9.3,,14.9,Rebeca ANDRADE,BRA
771,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT,1.0,5.6,9.4,,15.0,Rebeca ANDRADE,BRA
772,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,2.0,5.6,9.3,,14.9,Rebeca ANDRADE,BRA
773,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT,1.0,5.0,9.5,,14.5,Rebeca ANDRADE,BRA
774,ANDRADE,Rebeca,w,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,2.0,5.0,9.366,,14.366,Rebeca ANDRADE,BRA
775,ANDRADE,Rebeca,w,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",BB,1.0,6.1,8.066,,14.166,Rebeca ANDRADE,BRA
776,ANDRADE,Rebeca,w,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,2.0,5.8,7.766,,13.566,Rebeca ANDRADE,BRA
777,ANDRADE,Rebeca,w,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",UB,2.0,6.1,8.233,,14.333,Rebeca ANDRADE,BRA
778,ANDRADE,Rebeca,w,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,2.0,6.1,8.2,,14.3,Rebeca ANDRADE,BRA
779,ANDRADE,Rebeca,w,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,1.0,5.6,9.733,,15.333,Rebeca ANDRADE,BRA
